plot_id,case_id,question,expected_type,expected_answer,condition,round_id,llm_name,temperature,effective_temperature,max_output_tokens,effective_max_output_tokens,reasoning_effort,effective_reasoning_effort,usage_input_tokens,usage_input_cached_tokens,usage_output_tokens,usage_reasoning_tokens,usage_total_tokens,crop_tool_available,crop_tool_call_count,llm_answer,llm_answer_is_correct,response_id,response_status,latency_ms,error
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,3,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_090ab6544b0e19780169c6bf0a3758819584217bcc753a99de,completed,1576.29,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,3,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_093155a0354081630169c6bf0a65d88192b8c03fc556407703,completed,1350.02,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,3,gpt-5.4-mini,0.2,,128,128,low,low,16963,16640,116,99,17079,false,0,B05,false,resp_0ddc4ba33b0ebe160169c6bf0a839c81938f5906a265148195,completed,1819.52,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,3,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,384,384,34648,true,0,,,resp_00957fa4c7e5ee7e0169c6bf0bec608191be82cf2d043b86a1,incomplete,3909.82,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,4,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_091ad32a5b3509740169c6bf0bb26481a193bf14a884a62df2,completed,1231.24,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,4,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_03d1957001b2abac0169c6bf0bff1881958d20d6519edeb65c,completed,1591.49,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,4,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,191,174,34117,false,0,B05,false,resp_0a97cc8ed372af6b0169c6bf0d7de081a0ac4519da90f387c1,completed,3251.91,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,4,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,174,157,34438,true,0,B05,false,resp_0c706da7889c47cd0169c6bf0d80e0819c94fef4d97fb5ba27,completed,2895.24,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,5,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_07d59a9c7053ff580169c6bf0c3bf0819189a18ad5aa762eb5,completed,1073.72,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,5,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0b44e6cf230ed39b0169c6bf0d0f308190876237ac86e61e6c,completed,1452.53,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,5,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,384,384,34310,false,0,,,resp_0ef4bcee98606ed20169c6bf0ede58819db5bf089548f3194b,incomplete,4099.64,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,5,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,384,384,34648,true,0,,,resp_0cd613345980cc9d0169c6bf0eefe48190b11d7d7e46611ada,incomplete,4294.76,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,6,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_05378158bf6192200169c6bf0d5f848197ab6eac12bee55bbc,completed,1432.51,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,6,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_03b02fd4cb655be80169c6bf0e15f48195b3d41cd638c0363d,completed,1581.33,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,6,gpt-5.4-mini,0.2,,128,128,low,low,16963,16640,111,94,17074,false,0,B05,false,resp_0a25e774693213360169c6bf0e7808819d856df7eed0a690a3,completed,1855.19,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,6,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,212,195,34476,true,0,B05,false,resp_065a78fb467174a60169c6bf119df481978f8df3f35384bbea,completed,4995.62,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,7,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_00d5c86ed46c191f0169c6bf0fb77c81a1a636a4848e8f84eb,completed,2169.82,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,7,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0f8329cec3703f7b0169c6bf0ee3e4819db61bc748299a8eab,completed,1269.29,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,7,gpt-5.4-mini,0.2,,128,128,low,low,16963,16640,77,60,17040,false,0,B05,false,resp_06abc252055467400169c6bf0f1a7081a3b999e080a0ee336e,completed,1707.8,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,7,gpt-5.4-mini,0.2,,128,128,low,low,17132,16896,41,24,17173,true,0,B05,false,resp_0430fe9bbb6af7af0169c6bf0fcd0081968eaaed5cedc3d5de,completed,1736.94,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,8,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0394478e8c125e7a0169c6bf1021c881a1995bda47257d1c57,completed,1184.47,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,8,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0404c40e15f731d20169c6bf103f1c8193b606ff72fdc488cb,completed,1232.02,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,8,gpt-5.4-mini,0.2,,128,128,low,low,16963,16640,40,23,17003,false,0,B05,false,resp_0813af8c523efb4d0169c6bf10c07c81a39a422bf1f546f39f,completed,1203.48,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,8,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,170,153,34434,true,0,B05,false,resp_02b4461e370940980169c6bf12cd1881a0bdd3658ddb5dfad5,completed,3371.73,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,9,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0f824264e546aacb0169c6bf11d8a881a2abc00dbcd56d2960,completed,1810.59,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,9,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0d5f4538920772f10169c6bf116708819eaaee92d37750d752,completed,1327.79,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,9,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,169,152,34095,false,0,B05,false,resp_0f2187875f815dee0169c6bf12d40c8197b982c99e38ceb61f,completed,2922.79,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,9,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,384,384,34648,true,0,,,resp_09232b02b18015c80169c6bf131c44819790a4a18d8112e036,incomplete,4124.54,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,10,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0151433373e9d08f0169c6bf119b14819e88b23089b45140c4,completed,1114.16,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,10,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0ea7f06a4acaf11d0169c6bf11f9d481928d355637845f65a2,completed,1136.69,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,10,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,180,163,34106,false,0,B05,false,resp_07e22007bfd6a42e0169c6bf148fec8192b41d6e207dd7f1e9,completed,3335.7,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,10,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,193,176,34457,true,0,B05,false,resp_04399e7b7ca001fc0169c6bf143988819dad0e54c5a4c088fa,completed,4450.17,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,11,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0425e0a3b1179dcd0169c6bf132a188195a3eba61bcbdfdd60,completed,1466.51,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,11,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0398a8ae15efb18d0169c6bf132590819eb478ac625f3ac706,completed,1348.09,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,11,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,185,168,34111,false,0,B05,false,resp_0c3db3d973e82b2b0169c6bf1866fc81a19feea0335561f5e8,completed,6507.72,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,11,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,208,191,34472,true,0,B05,false,resp_037ee5c0d3353b1b0169c6bf15f12c81959a2af19296c8da6d,completed,3037.97,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,12,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0439286dbbea10fb0169c6bf144b6081a280bc594a7e87ced3,completed,1225.24,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,12,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0273c71f968ceab60169c6bf148180819181f11a252282e27a,completed,1117.61,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,12,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,384,384,34310,false,0,,,resp_02ac8f010d8199090169c6bf161660819ebac7e06dd14cf695,incomplete,4328.67,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,12,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,384,384,34648,true,0,,,resp_0bc1bfc3a491f18e0169c6bf17123881969a7465c8bca67b73,incomplete,4298.98,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,13,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_00060b96cafbb70a0169c6bf15a4e0819fbae702600e516b8a,completed,1283.83,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,13,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0528b4373da882270169c6bf15a40481a189ee1bba7a8981fc,completed,1283.32,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,13,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,384,384,34310,false,0,,,resp_06c62002e9d9f2c20169c6bf17b13c819e9ae30413780aea7b,incomplete,4325.06,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,13,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,191,174,34455,true,0,B05,false,resp_0c434a55f339dd1d0169c6bf185fe481928df2c695a94e7783,completed,3148.2,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,14,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_03ffff3efcc1923b0169c6bf16eae481959394ea426bdadfe9,completed,1355.32,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,14,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_058f91eb1d0124240169c6bf173708819e937b3577b483943d,completed,1430.99,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,14,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,218,201,34144,false,0,B05,false,resp_0f03f55796b43df90169c6bf18be3481948d48950f467302b9,completed,5118.03,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,14,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,285,268,34549,true,0,B05,false,resp_03a07a27d24315c20169c6bf19ac7481a0aaeb6281fa5be563,completed,3563.89,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,15,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0588eb5cd3902d8c0169c6bf189b60819ebefb016436682695,completed,1565.15,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,15,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_012cbbf070fd38a50169c6bf18dfb081a1b8e886c40e3204b6,completed,1087.28,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,15,gpt-5.4-mini,0.2,,128,128,low,low,16963,16640,57,40,17020,false,0,B05,false,resp_0da6e7fffa055a420169c6bf19e624819fb74122f700b1ae9f,completed,1530.61,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,15,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,384,384,34648,true,0,,,resp_0ed15cfdbab54c580169c6bf1b5064819f87fc3417fc3a3d3f,incomplete,4272.28,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,16,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0a2e8e0f4e640e290169c6bf19fa148192a3522e419c1efa0f,completed,1181.8,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,16,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0d5eb123370da2860169c6bf19fa088191980c164bd93f46a1,completed,1152.8,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,16,gpt-5.4-mini,0.2,,128,128,low,low,16963,16640,44,27,17007,false,0,B05,false,resp_030392325bda80d30169c6bf1a456481a2a72587c27ff5bcad,completed,3099.97,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,16,gpt-5.4-mini,0.2,,128,128,low,low,17132,16896,49,32,17181,true,0,B05,false,resp_04cdb78c54b2cde00169c6bf1a5bec8194ad4df52d44bbb0d4,completed,1410.89,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,17,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0f4af8a69ab403750169c6bf1b37648196b89d5a6227c27b99,completed,1472.71,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,17,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0baa3348c098bfa70169c6bf1b34fc819f829d2ad113bca0bb,completed,1303.99,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,17,gpt-5.4-mini,0.2,,128,128,low,low,16963,16640,50,33,17013,false,0,B05,false,resp_03df9e06c57d47380169c6bf1b64ec81a2a393779b4152e433,completed,1442.7,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,17,gpt-5.4-mini,0.2,,128,128,low,low,17132,16896,55,38,17187,true,0,B05,false,resp_00d3535f61a933890169c6bf1be634819295b71b1d28018813,completed,1718.38,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,18,gpt-4.1,0.2,0.2,128,128,low,default,17092,0,7,0,17099,false,0,R09,false,resp_0147ed59cb2ae7af0169c6bf1beb3c8196ac6262871d55b6f1,completed,6384.33,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,18,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_08f763022e532dc40169c6bf1c7974819c8bf5dec2337c4eeb,completed,1208.5,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,18,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,203,186,34129,false,0,B05,false,resp_0b7ab4bc22151b5a0169c6bf1e0c608192b23b4fa52c7e942e,completed,3126.76,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,18,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,201,184,34465,true,0,B05,false,resp_0858a8fa968fab440169c6bf1e2a6c819d8ced7a3049d4e6d5,completed,3153.69,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,19,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0e0ce42b2953c0b10169c6bf1cd1ac81a19bbda4d5a58eb70d,completed,1162.11,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,19,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_0aafc51d011f8a5e0169c6bf1d61488193b464bdc5cb2c8039,completed,3211.19,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,19,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,243,226,34169,false,0,B05,false,resp_0ffa51bb3a59651f0169c6bf1ef92481938517fbb327ffe2cc,completed,3474.87,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,19,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,192,175,34456,true,0,B05,false,resp_018f9f51e7b5ddb90169c6bf1f0a948194b7ea2521113b58b1,completed,2820.34,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,20,gpt-4.1,0.2,0.2,128,128,low,default,17092,16896,7,0,17099,false,0,R09,false,resp_0d6c3311e38f4bc60169c6bf1e081c819da209d5ddd45775d1,completed,1328.03,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,20,gpt-4.1,0.2,0.2,128,128,low,default,17253,17152,13,0,17266,true,0,R09,false,resp_01a8bf73abafbec10169c6bf1e3fbc81969047be84a9d4e382,completed,1280.53,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,20,gpt-5.4-mini,0.2,,128,256,low,low,33926,33280,227,210,34153,false,0,B05,false,resp_0f10ffe9b4c141940169c6bf20e2248191bd1aa7c055054492,completed,3396.7,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_plot_spec,20,gpt-5.4-mini,0.2,,128,256,low,low,34264,33792,384,384,34648,true,0,,,resp_0d7b4d5db727e8d40169c6bf20fce4819795a170d081311d1f,incomplete,3946.68,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,1,gpt-4.1,0.2,0.2,128,128,low,default,1525,1408,7,0,1532,false,0,B05,false,resp_07e1696563f7613b0169c6bf1f8d6481a183140222f029f6e3,completed,1027.41,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,1,gpt-4.1,0.2,0.2,128,128,low,default,1686,0,13,0,1699,true,0,B05,false,resp_03f7ab415c9dbfd60169c6bf1fd1e081a098bb1d7f7c6621a5,completed,1360.42,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,1,gpt-5.4-mini,0.2,,128,256,low,low,2792,0,333,316,3125,false,0,B05,false,resp_0f10ec105fd380c10169c6bf21d1c88192b320384ae53d45ec,completed,3682.9,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,1,gpt-5.4-mini,0.2,,128,256,low,low,3130,2048,384,384,3514,true,0,,,resp_024fa47e4532df560169c6bf21e5f08193986d201781675f2d,incomplete,3839.65,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,2,gpt-4.1,0.2,0.2,128,128,low,default,1525,1408,7,0,1532,false,0,B05,false,resp_0c9e47b20c2b0ca90169c6bf20a3e481a1a38f5e4f29794e70,completed,1189.94,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,2,gpt-4.1,0.2,0.2,128,128,low,default,1686,0,13,0,1699,true,0,B05,false,resp_06bcc83ee1aca3b90169c6bf20e7cc819ea135d77117dce0d7,completed,1190.7,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,2,gpt-5.4-mini,0.2,,128,256,low,low,2792,0,384,384,3176,false,0,,,resp_0b921f95cf2fbef10169c6bf22996881939d78d7b6f3148a86,incomplete,3917.82,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,2,gpt-5.4-mini,0.2,,128,256,low,low,3130,2048,314,297,3444,true,0,B05,false,resp_0fd52bfbd8c668110169c6bf2340a4819781abe01d0056e6f8,completed,3756.67,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,3,gpt-4.1,0.2,0.2,128,128,low,default,1525,1408,7,0,1532,false,0,B05,false,resp_03084c291651b08a0169c6bf25348c819eb5e1ad8f0f6c72f8,completed,4311.39,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,3,gpt-4.1,0.2,0.2,128,128,low,default,1686,0,13,0,1699,true,0,B05,false,resp_00fdd61c0f55fcbf0169c6bf223c3481909c9398583dfa2212,completed,1248.96,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,3,gpt-5.4-mini,0.2,,128,256,low,low,2792,0,297,280,3089,false,0,B05,false,resp_0326bbb89b8ef3ef0169c6bf23fca4819592f5247356df8ff5,completed,3409.44,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,3,gpt-5.4-mini,0.2,,128,256,low,low,3130,2048,384,384,3514,true,0,,,resp_0fba796b62ca35e90169c6bf24973881a3a81bf81bb863cd33,incomplete,3693.57,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,4,gpt-4.1,0.2,0.2,128,128,low,default,1525,0,7,0,1532,false,0,B05,false,resp_0c769378f7322a190169c6bf236c88819ca291056bacd2a012,completed,1068.66,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,4,gpt-4.1,0.2,0.2,128,128,low,default,1686,0,13,0,1699,true,0,B05,false,resp_049c6d4b73235b130169c6bf24324481929b9da0c30b066efe,completed,2785.26,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,4,gpt-5.4-mini,0.2,,128,256,low,low,2792,0,358,341,3150,false,0,B05,false,resp_0fb17fb300e73a820169c6bf25dcdc8194ac3e4dfc6ecb3585,completed,5266.61,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,4,gpt-5.4-mini,0.2,,128,256,low,low,3130,2048,384,369,3514,true,0,,,resp_0ef68c6900e6bb670169c6bf25d07c81a3a9b86ee41ad7d65f,incomplete,4080.08,"Model output is not valid JSON: {""answer"":""B05"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,5,gpt-4.1,0.2,0.2,128,128,low,default,1525,0,7,0,1532,false,0,B05,false,resp_0915052b65a791740169c6bf251b808190b7853be6eb9298a0,completed,1121.88,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,5,gpt-4.1,0.2,0.2,128,128,low,default,1686,0,13,0,1699,true,0,B05,false,resp_0847a2132da4e4350169c6bf25b4f481a2b126c1c5ae182427,completed,1387.27,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,5,gpt-5.4-mini,0.2,,128,256,low,low,2792,0,384,384,3176,false,0,,,resp_0d1b19b367a9e87d0169c6bf2756f88196adeae5dfbc564350,incomplete,3498.04,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,5,gpt-5.4-mini,0.2,,128,256,low,low,3130,2048,384,384,3514,true,0,,,resp_060f5d91184ac7500169c6bf2790e48191bfb774c3688078f7,incomplete,3879.92,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,6,gpt-4.1,0.2,0.2,128,128,low,default,1525,1408,7,0,1532,false,0,B05,false,resp_0c03afa70c16c3830169c6bf2673c48193af815dd816af95d4,completed,1218.76,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,6,gpt-4.1,0.2,0.2,128,128,low,default,1686,0,13,0,1699,true,0,B05,false,resp_06c5bf6ea59164f50169c6bf26f4b08195a7d4cffeedf4b78a,completed,2642.04,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,6,gpt-5.4-mini,0.2,,128,256,low,low,2792,0,304,287,3096,false,0,B05,false,resp_08605be0305dacf90169c6bf284c8c81a18a037b290f06c929,completed,4576.46,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,6,gpt-5.4-mini,0.2,,128,256,low,low,3130,2048,313,296,3443,true,0,B05,false,resp_095908f6b0eed73b0169c6bf285b5881a0a9bb20baf0313e58,completed,3325.0,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,7,gpt-4.1,0.2,0.2,128,128,low,default,1525,1408,7,0,1532,false,0,B05,false,resp_0d35799c1690cdc00169c6bf27a950819c91c566dfa2104ff2,completed,1038.98,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,7,gpt-4.1,0.2,0.2,128,128,low,default,1686,0,13,0,1699,true,0,B05,false,resp_0286c596a1426aeb0169c6bf28939881a084843e04dcf711a3,completed,1165.79,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,7,gpt-5.4-mini,0.2,,128,256,low,low,2792,0,384,384,3176,false,0,,,resp_0acf3ac8506a3e890169c6bf29f97881978acc9a4e9ec07576,incomplete,3833.74,"Response did not contain output_text. status=incomplete, incomplete_details={""reason"": ""max_output_tokens""}, output_types=['reasoning']"
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,7,gpt-5.4-mini,0.2,,128,256,low,low,3130,2048,330,313,3460,true,0,B05,false,resp_07b9c210c5ef746d0169c6bf2b0124819e93127d091f66ecf4,completed,3603.92,
1,2,Which object achieves the highest speed?,enum,C12,plot_plus_processed_spec,8,gpt-4.1,0.2,0.2,128,128,low,default,1525,1408,7,0,1532,false,0,B05,false,resp_0b07988a7be67b5d0169c6bf29a0808194a9d5f027a2617b5b,completed,2272.68,
